year,id,sent,msgType,event_text,event_code,matched_keyword,snippet
2022,47339fe8-0a6f-4915-94af-5eea0d57bf07,2022-10-01T12:23:56.000Z,Alert,Civil Emergency Message,CEM,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>63382ce93fedd912c48427ba</identifier><sender>jason.matheson@dps.ok.gov</sender><sent>2022-10-01T07:23:56-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>GSS Alert Studio</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Civil Emergency Message</event"
2022,23f3296c-78d8-4f9a-8a18-ab330b2e87a6,2022-10-01T12:56:56.000Z,Cancel,Civil Emergency Message,CEM,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>633839183fedd912c48427c3</identifier><sender>jason.matheson@dps.ok.gov</sender><sent>2022-10-01T07:56:56-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>GSS Alert Studio</source><scope>Public</scope><code>IPAWSv1.0</code><references>jason.matheson@dps.ok.gov,63382ce93fedd912c48427ba,2022-10-01T07:23:56-05:00</refer"
2022,3dcad4e2-11b6-4ef8-ad5d-a0e71842b5a6,2022-10-01T17:02:15.000Z,Alert,Law Enforcement Warning,LEW,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>16646437350001367907325</identifier><sender>IN_City_of_Fort_Wayne</sender><sent>2022-10-01T13:02:15-04:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warning</event><responseType>Monitor</responseType><"
2022,8aee34b1-d9d0-4aac-b350-e12663edbf43,2022-10-02T07:01:52.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-71c77e99-bc54-4460-8671-5227cac4afbd</identifier><sender>MAYALA@AZDPS.GOV</sender><sent>2022-10-02T01:01:52-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Admin"
2022,04264497-bf11-49c6-a93c-d41ff7bb6568,2022-10-03T15:31:30.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>3145019867336121</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2022-10-03T10:31:30-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2022,9ad409cd-511a-4642-9696-612cdf23ec30,2022-10-03T16:22:55.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>3291117474811145</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2022-10-03T11:22:55-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><references>201794_DCI_WI_Department_of_Justice,3145019867336121,2022-10-03T10:31:30-"
2022,bf6b25b2-fb03-4920-949b-3f0c2811b3fd,2022-10-04T05:01:54.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-c42920cf-d880-416f-9b5d-d0666318b040</identifier><sender>bjahntzjr@azdps.gov</sender><sent>2022-10-03T23:01:54-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Ad"
2022,7e1ee53f-8c1b-4bc4-be22-0887795fb5ae,2022-10-06T03:32:32.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-f95d7a88-be61-459e-aad0-8d48363db186</identifier><sender>galegria@azdps.gov</sender><sent>2022-10-05T21:32:32-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2022,37ad17ad-05ee-4532-8196-57849f81e805,2022-10-06T04:23:47.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-a9a1eb26-7d65-44f4-912d-fd027d93ee1c</identifier><sender>bjahntzjr@azdps.gov</sender><sent>2022-10-05T22:23:47-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Ad"
2022,636e0524-0790-4e33-b0b8-a36cf91a01e1,2022-10-06T13:00:30.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>2643642565096846</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2022-10-06T08:00:30-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2022,83b58e54-4489-4588-ad65-1616edf81836,2022-10-06T18:25:54.000Z,Alert,Local Area Emergency Warning,LAE,dementia,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-WI-f4fcabef-15ea-47a8-949a-12e3ee13bce7</identifier><sender>thall@ruskcountywi.us</sender><sent>2022-10-06T12:25:54-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event"
2022,d5d40191-b9da-460f-a930-a61c91980311,2022-10-07T19:58:36.000Z,Alert,Civil Emergency Message,CEM,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>6340839f3fedd948c8319721</identifier><sender>jason.matheson@dps.ok.gov</sender><sent>2022-10-07T14:58:36-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>GSS Alert Studio</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Civil Emergency Message</event"
2022,2faeeee6-ef85-4e1b-8372-272d8a5bd15a,2022-10-07T20:15:02.000Z,Cancel,Civil Emergency Message,CEM,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>634088c63fedd948c831972a</identifier><sender>jason.matheson@dps.ok.gov</sender><sent>2022-10-07T15:15:02-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>GSS Alert Studio</source><scope>Public</scope><code>IPAWSv1.0</code><references>jason.matheson@dps.ok.gov,6340839f3fedd948c8319721,2022-10-07T14:58:36-05:00</refer"
2022,cad381c9-512a-42be-a1e8-4636fb63b462,2022-10-07T20:15:06.000Z,Cancel,Civil Emergency Message,CEM,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>634088ca3fedd948c831972d</identifier><sender>jason.matheson@dps.ok.gov</sender><sent>2022-10-07T15:15:06-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>GSS Alert Studio</source><scope>Public</scope><code>IPAWSv1.0</code><references>jason.matheson@dps.ok.gov,6340839f3fedd948c8319721,2022-10-07T14:58:36-05:00</refer"
2022,fce932ab-ca2f-4925-8406-5d9dbe7b2b53,2022-10-07T20:21:37.000Z,Cancel,Civil Emergency Message,CEM,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>63408a513fedd948c8319730</identifier><sender>jason.matheson@dps.ok.gov</sender><sent>2022-10-07T15:21:37-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>GSS Alert Studio</source><scope>Public</scope><code>IPAWSv1.0</code><references>jason.matheson@dps.ok.gov,6340839f3fedd948c8319721,2022-10-07T14:58:36-05:00</refer"
2022,c9e9663a-09b9-4736-aaa8-6973380d3e4b,2022-10-09T18:40:08.000Z,Alert,Civil Emergency Message,CEM,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>634310733fedd930ac519543</identifier><sender>jason.matheson@dps.ok.gov</sender><sent>2022-10-09T13:40:08-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>GSS Alert Studio</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Civil Emergency Message</event"
2022,00062933-6bf0-48b5-8188-60ebefe37e98,2022-10-11T22:01:51.000Z,Alert,Law Enforcement Warning,LEW,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-e651be9106db422e92db352983a13e6c</identifier><sender>tanea.parmenter@isp.idaho.gov</sender><sent>2022-10-11T18:01:51-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>ID Idaho State Police</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law E"
2022,45ff98c2-d465-44ce-a9eb-710c8022b973,2022-10-12T08:04:42.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-2b5b040f-472d-43a4-82c3-f1ca5bc2aed0</identifier><sender>bjahntzjr@azdps.gov</sender><sent>2022-10-12T02:04:42-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Ad"
2022,35694feb-41ae-4af8-95cf-01a2ba8f3420,2022-10-14T02:52:27.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-16b8690c-b1cc-4c9f-ba14-c23ae7b45c07</identifier><sender>galegria@azdps.gov</sender><sent>2022-10-13T20:52:27-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2022,9eb4958f-356d-4163-b155-b98d43452a93,2022-10-14T18:09:59.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-289c1746-b20c-4434-b37d-80fcd2cf4390</identifier><sender>RHawkins@AZDPS.GOV</sender><sent>2022-10-14T12:09:59-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2022,8434cd04-93d4-423a-97af-50951e7e1ade,2022-10-15T00:39:15.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>2086190169809760</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2022-10-14T19:39:15-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warn"
2022,d1de8dbf-2212-49ad-9ee1-a1f287acf3fc,2022-10-15T02:03:40.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>3311183562015916</identifier><sender>201794_DCI_WI_Department_of_Justice</sender><sent>2022-10-14T21:03:40-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>WI Department of Justice</source><scope>Public</scope><code>IPAWSv1.0</code><references>201794_DCI_WI_Department_of_Justice,2086190169809760,2022-10-14T19:39:15-"
2022,6372fea0-9f7a-4301-9377-01b0b62d5c83,2022-10-16T23:53:10.000Z,Alert,Law Enforcement Warning,LEW,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>2085090658165565</identifier><sender>200166_Washington_State_Patrol_Washington_State_Patrol</sender><sent>2022-10-16T16:53:10-07:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warning</event><urgency>Im"
2022,362d7c7a-2f32-4d9a-a60e-878086923d30,2022-10-17T00:59:35.000Z,Alert,Law Enforcement Warning,LEW,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>2086190169827873</identifier><sender>200166_Washington_State_Patrol_Washington_State_Patrol</sender><sent>2022-10-16T17:59:35-07:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforcement Warning</event><urgency>Im"
2022,d4736a54-8167-4c62-ad43-e38cb6ae9648,2022-10-17T18:32:25.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-de4a05d9f5f14cdfabeee282748cdd52</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2022-10-17T14:32:25-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforce"
2022,7dcdbf45-9c52-47c1-8866-d65b14558ff1,2022-10-17T19:16:36.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-cdd21ec424a54e9aa56d8463feac6a3c</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2022-10-17T15:16:36-04:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@chp.ca.gov,OnSolve-de4a05d9f5f14cdfabeee282748cdd52,2022"
2022,c5d5ecc5-62ad-47dd-bc80-fd9ab62bf6ea,2022-10-20T13:20:44.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-e620cf5c-8a16-46e0-85e3-beaf53117020</identifier><sender>bjahntzjr@azdps.gov</sender><sent>2022-10-20T07:20:44-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Ad"
2022,3779b2c6-56c2-4f96-a587-19ec977204ff,2022-10-21T01:48:26.000Z,Alert,Local Area Emergency,LAE,missing person,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>16663169060001368317093</identifier><sender>IN_City_of_Fort_Wayne</sender><sent>2022-10-20T21:48:26-04:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Local Area Emergency</event><urgency>Immediate</urgency><severity>Sev"
2022,ba4a0f18-b31e-4bda-9f97-9ddae6c54f37,2022-10-23T02:15:04.000Z,Alert,Local Area Emergency,LAE,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>ASHERGROUP-1162846-post-1666491304</identifier><sender>ASHERGROUP</sender><sent>2022-10-22T22:15:04-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>HollingsworthC</source><scope>Public</scope><addresses>200635</addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Local Are"
2022,0df2b029-e589-4348-9964-db5b8384688f,2022-10-25T19:07:45.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>3330699893411620</identifier><sender>200230_California_Highway_Patrol_CA_California_Highway_Patrol</sender><sent>2022-10-25T12:07:45-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category>"
2022,04e7ad6a-83b3-4983-a524-cc23dc74e8bb,2022-10-25T23:49:30.000Z,Alert,Local Area Emergency,LAE,missing person,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>3343206838177603</identifier><sender>200076_Carroll_County_Alerts_Carroll_County_Public_Safety</sender><sent>2022-10-25T19:49:30-04:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Local Area Emergency</event><urgency>Im"
2022,88e05a97-9a8f-4fab-a78c-59e3970df534,2022-10-26T00:42:00.000Z,Alert,Local Area Emergency,LAE,missing person,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>3343206838177632</identifier><sender>200076_Carroll_County_Alerts_Carroll_County_Public_Safety</sender><sent>2022-10-25T20:42:00-04:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Local Area Emergency</event><urgency>Im"
2022,bb986fc8-81a2-4b31-8548-bbbe6740bbe6,2022-10-26T02:02:25.000Z,Alert,Local Area Emergency,LAE,missing person,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>3343206838177673</identifier><sender>200076_Carroll_County_Alerts_Carroll_County_Public_Safety</sender><sent>2022-10-25T22:02:25-04:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Local Area Emergency</event><urgency>Im"
2022,74c7446a-3223-4f12-a06d-28e9922d9723,2022-10-27T05:46:02.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-3d8155a9-826f-4882-93ed-5065d1c641df</identifier><sender>ksay@azdps.gov</sender><sent>2022-10-26T23:46:02-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adminis"
2022,42479db1-f325-4169-9c05-a2bb60730b3b,2022-10-28T05:42:19.000Z,Alert,Law Enforcement Warning,LEW,endangered missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-d61cddc12243490bbb84c9534eda19fd</identifier><sender>tanea.parmenter@isp.idaho.gov</sender><sent>2022-10-28T01:42:19-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>ID Idaho State Police</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law E"
